avg_r,avg_g,avg_b,hist_feature_0,hist_feature_1,hist_feature_2,hist_feature_3,hist_feature_4,hist_feature_5,hist_feature_6,hist_feature_7,hist_feature_8,hist_feature_9,hist_feature_10,hist_feature_11,hist_feature_12,hist_feature_13,hist_feature_14,hist_feature_15,hist_feature_16,hist_feature_17,hist_feature_18,hist_feature_19,hist_feature_20,hist_feature_21,hist_feature_22,hist_feature_23,hist_feature_24,hist_feature_25,hist_feature_26,hist_feature_27,hist_feature_28,hist_feature_29,hist_feature_30,hist_feature_31,hist_feature_32,hist_feature_33,hist_feature_34,hist_feature_35,hist_feature_36,hist_feature_37,hist_feature_38,hist_feature_39,hist_feature_40,hist_feature_41,hist_feature_42,hist_feature_43,hist_feature_44,hist_feature_45,hist_feature_46,hist_feature_47,hist_feature_48,hist_feature_49,hist_feature_50,hist_feature_51,hist_feature_52,hist_feature_53,hist_feature_54,hist_feature_55,hist_feature_56,hist_feature_57,hist_feature_58,hist_feature_59,hist_feature_60,hist_feature_61,hist_feature_62,hist_feature_63,hist_feature_64,hist_feature_65,hist_feature_66,hist_feature_67,hist_feature_68,hist_feature_69,hist_feature_70,hist_feature_71,hist_feature_72,hist_feature_73,hist_feature_74,hist_feature_75,hist_feature_76,hist_feature_77,hist_feature_78,hist_feature_79,hist_feature_80,hist_feature_81,hist_feature_82,hist_feature_83,hist_feature_84,hist_feature_85,hist_feature_86,hist_feature_87,hist_feature_88,hist_feature_89,hist_feature_90,hist_feature_91,hist_feature_92,hist_feature_93,hist_feature_94,hist_feature_95,haralick_feature_0,haralick_feature_1,haralick_feature_2,haralick_feature_3,haralick_feature_4,haralick_feature_5,haralick_feature_6,haralick_feature_7,haralick_feature_8,haralick_feature_9,haralick_feature_10,haralick_feature_11,haralick_feature_12,canny_r,canny_g,canny_b,gaussian_r,gaussian_g,gaussian_b,laplacian_r,laplacian_g,laplacian_b,sobel_r,sobel_g,sobel_b,min_enc_circle_radius,min_enc_circle_area,min_area_rect_width,min_area_rect_height,min_area_rect_aspect_ratio,min_area_rect_angle,label
196.90684074074073,169.22001111111112,171.45571481481483,0.0,6.0,4.0,28.0,56.0,127.0,205.0,342.0,466.0,913.0,1246.0,1792.0,2665.0,3673.0,5060.0,6150.0,7353.0,9455.0,16976.0,23186.0,28613.0,27904.0,27502.0,29403.0,28355.0,29917.0,17725.0,876.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,26.0,29.0,77.0,147.0,246.0,447.0,622.0,847.0,1335.0,2357.0,3770.0,6252.0,9381.0,13897.0,22816.0,27156.0,28938.0,26612.0,33656.0,31089.0,37423.0,22487.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,19.0,15.0,12.0,12.0,21.0,33.0,23.0,88.0,218.0,355.0,383.0,396.0,363.0,478.0,890.0,2200.0,6944.0,16284.0,26331.0,34112.0,45721.0,48670.0,55699.0,30356.0,361.0,0.0,0.0,0.0,0.001963207740714304,33.15548512657614,0.9687594189882687,530.6333629420733,0.42629003430907375,349.62479858681405,2089.3779666417176,7.3767824252377086,9.858205834586373,0.0009097716003620989,2.838968312752464,-0.45600726073259706,0.9984213796983781,2.8673333333333333,3.945888888888889,4.551277777777778,196.90933333333334,169.22251111111112,171.4585111111111,5.065414814814815,5.107407407407408,6.004025925925926,18.324708930577916,22.82871844598715,26.15769629603344,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
191.0912962962963,148.17304444444446,144.72755925925927,2.0,0.0,0.0,7.0,15.0,22.0,36.0,61.0,199.0,478.0,1040.0,2084.0,4011.0,5916.0,7997.0,12074.0,24492.0,50001.0,59390.0,57333.0,35167.0,9093.0,533.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,15.0,13.0,21.0,29.0,46.0,128.0,358.0,873.0,1849.0,3772.0,6733.0,12765.0,18000.0,38942.0,61760.0,63455.0,43594.0,16100.0,1447.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,11.0,13.0,7.0,14.0,16.0,23.0,15.0,33.0,115.0,283.0,494.0,1529.0,2903.0,5094.0,22510.0,88727.0,121154.0,26810.0,229.0,3.0,1.0,0.0,0.0,0.0,0.003856427680292186,11.338168436505782,0.9678644597444808,176.42603852744833,0.45784717764388516,313.20050973762676,694.3659856732702,6.6379611013423006,8.839903626707644,0.00112630335058572,2.5182065904299535,-0.43409358093906153,0.99607925141823,0.4268888888888889,0.5855555555555556,0.6271111111111111,191.09492592592593,148.17612222222223,144.7310185185185,4.182988888888889,3.9982333333333333,4.305796296296296,11.507449563397591,15.541012572963957,16.377114303953682,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
210.25187037037037,157.76084444444444,153.88665925925926,0.0,0.0,0.0,0.0,0.0,11.0,13.0,18.0,46.0,152.0,493.0,1141.0,1852.0,2885.0,7282.0,11663.0,17961.0,26537.0,35150.0,50779.0,46323.0,40034.0,20007.0,6658.0,983.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,18.0,20.0,44.0,62.0,103.0,321.0,882.0,2231.0,6534.0,15792.0,25234.0,33842.0,53651.0,46397.0,55620.0,18151.0,9441.0,1614.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,19.0,11.0,18.0,5.0,13.0,12.0,12.0,24.0,95.0,439.0,1988.0,5838.0,13845.0,26662.0,37503.0,77817.0,79756.0,25304.0,619.0,2.0,0.0,0.002293860277134356,12.532034840402568,0.9714197311340256,219.2812497861678,0.3822359426526527,336.34389141568124,864.592964304291,6.870926444585378,9.434168208376644,0.0008312929133436034,2.782243456100235,-0.3952310685045533,0.994960052834833,0.16905555555555554,0.27011111111111114,0.6752777777777778,210.25526666666667,157.76324444444444,153.88952592592594,5.3149851851851855,4.9999925925925925,5.7846925925925925,14.594286836789685,18.373241749061886,21.8737995785994,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
187.48791481481481,140.6656037037037,158.41165555555557,1.0,9.0,19.0,18.0,21.0,13.0,32.0,95.0,262.0,444.0,596.0,811.0,1601.0,3697.0,6503.0,12057.0,19197.0,26288.0,31725.0,31898.0,31033.0,31654.0,30545.0,21895.0,16407.0,3158.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,17.0,19.0,11.0,16.0,32.0,74.0,245.0,619.0,1433.0,3017.0,5794.0,11447.0,21121.0,30771.0,36085.0,32983.0,36149.0,31236.0,32639.0,18765.0,7099.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,27.0,13.0,12.0,9.0,7.0,11.0,8.0,9.0,10.0,6.0,9.0,9.0,17.0,31.0,176.0,1466.0,4399.0,9277.0,16863.0,25525.0,36840.0,47307.0,62820.0,48063.0,16370.0,709.0,0.0,0.0,0.0,0.0,0.0014769153733585434,11.572183187333998,0.9852851786137461,393.2864970789824,0.36331160895514547,302.87124203799624,1561.573805128588,7.2858087296145575,9.925829433549115,0.000868160290768902,2.844242630319206,-0.4221414503732494,0.9973673690680964,0.17283333333333334,0.2842777777777778,0.4297222222222222,187.49034074074075,140.66705925925925,158.41337407407408,4.879944444444445,4.695196296296296,5.116377777777778,15.907216976453874,20.77565628566655,21.121945809997847,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
190.36448518518517,143.5555925925926,124.6201962962963,36.0,38.0,123.0,550.0,781.0,1873.0,4223.0,5363.0,7096.0,8274.0,8291.0,12890.0,19463.0,23596.0,25169.0,24101.0,23104.0,22674.0,20568.0,18553.0,16128.0,11192.0,6791.0,5062.0,3054.0,526.0,247.0,137.0,49.0,36.0,11.0,1.0,12.0,53.0,17.0,22.0,15.0,15.0,242.0,1037.0,1664.0,2766.0,5470.0,8176.0,9272.0,13037.0,20574.0,24330.0,24922.0,25140.0,24195.0,21271.0,20617.0,19354.0,15856.0,12749.0,9449.0,6627.0,2187.0,542.0,257.0,90.0,32.0,10.0,16.0,30.0,21.0,19.0,12.0,14.0,11.0,8.0,10.0,10.0,9.0,18.0,777.0,2257.0,2317.0,4143.0,5728.0,8890.0,10447.0,14467.0,16085.0,15712.0,22677.0,27125.0,23683.0,24722.0,25556.0,22162.0,18801.0,13372.0,8642.0,2259.0,0.0007765097244059696,20.539060594577535,0.989890338456102,1015.9178625155037,0.3354174107243964,303.38608479332663,4043.132389467475,8.008773655169959,10.89816448908756,0.0006009083891478479,3.079512487103559,-0.44610026380015855,0.9989815009397335,0.7026666666666667,1.5800555555555555,2.8578888888888887,190.36784444444444,143.55715925925927,124.6229,6.1226666666666665,5.651185185185185,6.473166666666667,21.200857964457704,23.734500696714253,26.636872753761697,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
174.74331481481482,143.6955074074074,142.75314074074075,8.0,39.0,30.0,37.0,55.0,191.0,368.0,636.0,858.0,1155.0,1688.0,2983.0,6017.0,10143.0,16253.0,22452.0,31710.0,39302.0,39210.0,33594.0,24409.0,17270.0,12184.0,7893.0,1512.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,51.0,16.0,20.0,15.0,16.0,40.0,117.0,368.0,676.0,1090.0,1508.0,2746.0,6061.0,12650.0,22918.0,30887.0,46212.0,52331.0,38933.0,29664.0,16470.0,6835.0,353.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,35.0,31.0,13.0,15.0,12.0,9.0,11.0,13.0,10.0,10.0,8.0,11.0,19.0,62.0,215.0,936.0,3444.0,9635.0,21905.0,34942.0,55902.0,68643.0,51592.0,20895.0,1626.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0015588831027909503,15.59983185082454,0.9749188097657511,311.02559493818626,0.3287529687054777,299.56949575284057,1228.5025479019132,7.119109456663809,9.931087884406082,0.0007054223350989624,3.005185765978279,-0.3791556098695143,0.99490051008288,0.18511111111111112,0.4618333333333333,0.9623888888888888,174.74511851851852,143.69807037037037,142.75465925925926,5.6002481481481485,5.525825925925926,6.537544444444444,18.258358977888157,22.374311086948808,27.8795563382021,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
212.87691851851852,164.34475185185184,187.12988148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,73.0,89.0,103.0,277.0,975.0,2436.0,5789.0,12570.0,11852.0,12650.0,31647.0,63235.0,75884.0,46288.0,5883.0,142.0,27.0,11.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,139.0,685.0,2343.0,6321.0,12065.0,10779.0,9260.0,20352.0,59679.0,98782.0,46447.0,3022.0,40.0,16.0,15.0,8.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,14.0,30.0,75.0,133.0,804.0,32793.0,155909.0,80061.0,133.0,22.0,7.0,1.0,0.006330745327359106,3.9346916316644207,0.9858018745082221,138.54904589716352,0.5102930713504947,351.7056790213542,550.2614919569714,6.249705753635929,8.092299674525933,0.0010753128587129622,2.141761149487088,-0.461955135961547,0.9959431928038603,0.03588888888888889,0.1322222222222222,0.20022222222222222,212.8792222222222,164.34836666666666,187.1328259259259,3.550314814814815,3.1783407407407407,3.6662444444444446,8.723635215128983,11.979120891114203,13.54746630771451,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
152.1496962962963,108.70906296296296,114.22717037037037,0.0,0.0,0.0,244.0,705.0,1164.0,3842.0,8683.0,8558.0,12273.0,14696.0,22190.0,27400.0,30150.0,29879.0,25273.0,21829.0,18694.0,12025.0,8301.0,6619.0,7177.0,6309.0,3332.0,653.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,569.0,1104.0,3865.0,11266.0,12920.0,14074.0,20287.0,29134.0,28462.0,34180.0,28662.0,21507.0,14895.0,12750.0,9155.0,6452.0,6706.0,7064.0,5287.0,1498.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,379.0,709.0,2435.0,9496.0,5710.0,6875.0,8261.0,8038.0,14638.0,30517.0,43258.0,39215.0,29708.0,20791.0,15169.0,10292.0,9918.0,10917.0,3653.0,18.0,0.0,0.0,0.0,0.0,0.0011828831613805314,12.706411668234487,0.9925881570714953,857.3144824505557,0.4124999411923683,235.70064607338634,3416.551518133998,7.8440017031649685,10.38151279471776,0.0009233014708785862,2.785520404420107,-0.4842312926130644,0.9992925390663047,0.3362222222222222,1.8067222222222221,1.8482777777777777,152.15124444444444,108.7098925925926,114.22805925925925,4.079507407407408,3.980862962962963,4.456255555555556,15.405409722396572,20.7359243547083,21.684638158086827,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
190.53216296296296,154.1530185185185,157.3839,3.0,34.0,73.0,93.0,109.0,98.0,148.0,368.0,1351.0,2993.0,4964.0,6115.0,6665.0,6230.0,6569.0,7556.0,10081.0,13830.0,20314.0,25221.0,33066.0,38061.0,38163.0,28056.0,14450.0,4660.0,719.0,10.0,0.0,0.0,0.0,0.0,5.0,69.0,66.0,87.0,92.0,172.0,704.0,1815.0,3282.0,3688.0,4166.0,4773.0,4702.0,4314.0,5462.0,7896.0,10416.0,14813.0,22899.0,30949.0,45057.0,46215.0,36259.0,16789.0,4879.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,38.0,31.0,19.0,19.0,16.0,22.0,27.0,52.0,128.0,245.0,371.0,526.0,931.0,1321.0,2123.0,2877.0,4331.0,5621.0,9594.0,14932.0,28358.0,38730.0,58156.0,64805.0,33819.0,2891.0,6.0,0.0,0.0,0.0,0.001355670097484648,25.721314870862468,0.9827121229365943,743.8607389214367,0.31892857118419105,323.3126646272617,2949.7216408148306,7.483286031262877,10.388580057969008,0.0006879999954642884,3.122035929102351,-0.39931056227752126,0.9969602326250528,0.9708888888888889,1.089888888888889,1.5753333333333333,190.53585185185185,154.15574444444445,157.38857777777778,5.693796296296297,5.673918518518518,6.4985,20.250938335484697,26.961118225304556,29.957886033330528,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
179.3278777777778,138.47712592592592,153.08557037037036,0.0,0.0,0.0,2.0,2.0,5.0,30.0,365.0,937.0,1694.0,3118.0,4660.0,5891.0,7569.0,10756.0,15436.0,18897.0,22714.0,30092.0,34226.0,28584.0,24577.0,18215.0,13850.0,13417.0,10266.0,4311.0,385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,17.0,266.0,1018.0,2266.0,3724.0,4997.0,9113.0,15770.0,22019.0,26607.0,31566.0,37234.0,33344.0,26733.0,20510.0,17093.0,12186.0,5139.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,5.0,15.0,342.0,1385.0,2641.0,7946.0,15883.0,28764.0,45848.0,54576.0,49100.0,40766.0,21154.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0013958496210055996,10.082505849371984,0.9900133174750014,504.8592966420356,0.3861405595248669,295.49420786944256,2009.354680718785,7.500310369074912,10.032089811779665,0.0009033445604283663,2.751646345981623,-0.45773874495950595,0.9986084445584484,0.0935,0.12466666666666666,0.32866666666666666,179.3313074074074,138.47927037037036,153.08844814814816,4.388118518518518,4.168774074074074,4.691459259259259,14.08854347608847,20.609290247045223,21.814500589823343,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
192.50445925925925,148.52628148148148,144.91857777777778,1.0,3.0,10.0,14.0,19.0,50.0,185.0,455.0,893.0,1739.0,2833.0,4521.0,8468.0,13013.0,17439.0,20849.0,21220.0,27418.0,32271.0,32781.0,29440.0,22501.0,17064.0,10906.0,4569.0,1238.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,10.0,11.0,11.0,10.0,48.0,236.0,921.0,1950.0,4704.0,9136.0,13479.0,21715.0,25086.0,31838.0,35650.0,34328.0,30691.0,25381.0,16789.0,12817.0,4395.0,762.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,12.0,5.0,8.0,10.0,9.0,8.0,4.0,6.0,6.0,3.0,9.0,18.0,138.0,800.0,2605.0,6756.0,18885.0,40233.0,60863.0,54495.0,41219.0,31949.0,11534.0,410.0,0.0,0.0,0.0,0.0010200342862260626,19.812286812674262,0.9781523276352806,453.38835158531583,0.2915374994225095,314.2429481454491,1793.7411195285931,7.427152903225499,10.480860631161145,0.0006197840998646239,3.211962007182683,-0.37114935288835366,0.9954819347617921,0.09066666666666667,0.4948888888888889,1.6896111111111112,192.50643703703705,148.52855925925925,144.92136296296297,5.749292592592592,6.024514814814815,6.980692592592592,19.08648315059739,28.400864093521598,32.50645240868253,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
174.82514814814814,123.40936666666667,141.9118074074074,6.0,4.0,5.0,18.0,12.0,31.0,82.0,284.0,1637.0,5065.0,9003.0,12419.0,14399.0,15975.0,18205.0,19976.0,19677.0,19622.0,19142.0,19360.0,20288.0,21504.0,20286.0,16092.0,10309.0,5380.0,1105.0,84.0,28.0,2.0,0.0,0.0,12.0,21.0,9.0,29.0,731.0,2472.0,4764.0,10002.0,13118.0,13039.0,12253.0,13008.0,16201.0,18009.0,17297.0,18773.0,17686.0,15566.0,18265.0,21080.0,22646.0,18337.0,8439.0,5995.0,2137.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,12.0,10.0,9.0,5.0,8.0,2.0,13.0,7.0,63.0,857.0,1285.0,2061.0,4251.0,9760.0,13156.0,13434.0,14571.0,19629.0,23010.0,20703.0,23295.0,28123.0,32058.0,35006.0,23156.0,5397.0,108.0,0.0,0.0,0.0,0.000686032858258507,25.40578541981418,0.9897143087555423,1235.1556805908167,0.3211737655886351,270.4071831806207,4915.216936943463,8.050364461904277,11.02971126628076,0.0006966360919579302,3.169316904746448,-0.4367030630606711,0.9988701633150383,2.2940555555555555,3.8136666666666668,4.177277777777777,174.82805555555555,123.41274074074074,141.9134962962963,5.697111111111111,5.594903703703704,6.596622222222222,22.154223650713654,27.561323153423306,31.550063155749918,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
196.2479925925926,151.15162222222222,172.27161481481482,0.0,0.0,0.0,1.0,30.0,128.0,164.0,185.0,262.0,462.0,656.0,1231.0,2502.0,3713.0,5602.0,7241.0,10165.0,14899.0,19138.0,19579.0,20696.0,19031.0,24225.0,35450.0,37033.0,28234.0,13671.0,3368.0,1990.0,344.0,0.0,0.0,7.0,44.0,64.0,121.0,128.0,151.0,262.0,306.0,477.0,615.0,827.0,1406.0,2998.0,4185.0,8974.0,16282.0,17303.0,25467.0,39747.0,37843.0,54743.0,34371.0,22359.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,30.0,61.0,87.0,107.0,142.0,158.0,195.0,255.0,303.0,357.0,549.0,626.0,799.0,1144.0,1435.0,1496.0,2383.0,2666.0,4664.0,22089.0,110131.0,103560.0,16699.0,52.0,0.0,0.0,0.0,0.0,0.0024271191786509275,7.90290158647238,0.9888149674292427,353.5442044685251,0.4016645810872698,323.5665875336027,1406.2739162876678,7.041852400549799,9.412854800714625,0.0009788717910210894,2.6168020282006506,-0.44336104372024926,0.9975558085733168,0.10766666666666666,0.2398888888888889,0.23233333333333334,196.2511851851852,151.15433703703704,172.27527777777777,5.022255555555556,4.713855555555556,5.49004074074074,13.401798892380432,16.113699131623495,19.420385219668027,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
172.35834814814814,130.60046296296295,151.3336074074074,2.0,8.0,32.0,79.0,145.0,133.0,201.0,246.0,352.0,632.0,990.0,1731.0,3007.0,5661.0,10442.0,16466.0,24525.0,31834.0,35491.0,37595.0,30887.0,25923.0,21592.0,11616.0,6580.0,3447.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,113.0,177.0,223.0,213.0,308.0,532.0,1023.0,1648.0,3047.0,6371.0,11757.0,20674.0,31337.0,34705.0,42554.0,40687.0,32608.0,21938.0,10821.0,7788.0,1425.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,52.0,90.0,106.0,167.0,188.0,194.0,236.0,311.0,395.0,578.0,1154.0,2264.0,5851.0,24359.0,50691.0,74131.0,58451.0,31387.0,16617.0,2726.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0014990007595719077,20.617089769346666,0.9731653827513688,384.12108850938966,0.34943707281807607,280.9825506484246,1515.8672642682322,7.282321892122372,10.065064371452905,0.0008261646162941031,3.0293780742457943,-0.3995762765082484,0.9964569664192886,1.4582222222222223,2.0220555555555557,2.6076111111111113,172.36042592592594,130.60155925925926,151.33602962962962,5.1219,5.126662962962963,5.837770370370371,18.018437825597395,25.61440984353913,27.794492016696612,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
198.89967407407408,136.94054444444444,129.6069185185185,0.0,0.0,19.0,246.0,775.0,1907.0,2974.0,3811.0,5370.0,6827.0,10287.0,13291.0,13270.0,16161.0,18185.0,21859.0,22767.0,26630.0,27191.0,27634.0,22393.0,16509.0,8270.0,2758.0,693.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,176.0,971.0,2893.0,4592.0,7851.0,9150.0,11572.0,13937.0,14065.0,20150.0,21369.0,31208.0,33952.0,35871.0,39937.0,19255.0,2748.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.0,1430.0,4418.0,7686.0,18362.0,36689.0,56896.0,61030.0,71180.0,12101.0,43.0,0.0,0.0,0.0,0.0013039521714156908,13.200495102577548,0.9883748173428131,567.6986956052806,0.3261360493521589,298.056921855654,2257.594287318545,7.441654633190215,10.235306346702117,0.000762272684879822,2.9824642895219506,-0.41220400748205677,0.997359613952526,0.0,0.06705555555555555,0.6601666666666667,198.9010851851852,136.94284814814816,129.6090962962963,4.765362962962963,4.872918518518518,5.979837037037037,16.409516314038143,23.998336856778696,30.847599640086315,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
164.7446111111111,138.82413333333332,145.11655925925925,32.0,44.0,19.0,16.0,13.0,48.0,113.0,423.0,857.0,1106.0,1031.0,1800.0,2261.0,3678.0,8063.0,16987.0,37145.0,48461.0,46549.0,40068.0,31830.0,19913.0,7990.0,1540.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,24.0,19.0,15.0,11.0,15.0,29.0,54.0,192.0,812.0,1389.0,1628.0,2850.0,5420.0,11765.0,28368.0,48856.0,65919.0,51821.0,26846.0,19306.0,4548.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,22.0,14.0,13.0,13.0,11.0,11.0,8.0,23.0,36.0,30.0,45.0,77.0,207.0,942.0,3701.0,9201.0,23327.0,47107.0,60355.0,72353.0,43480.0,8898.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002724651822299228,12.559388610234247,0.9726479370868837,229.59984169958716,0.4221101616217192,288.688407212962,905.839978188109,6.868343705835958,9.216364571707878,0.0011256485404620266,2.616558695986916,-0.4313179848880511,0.9966796390369486,0.7744444444444445,0.8651111111111112,1.1191666666666666,164.74731111111112,138.82682592592593,145.12017407407407,4.550385185185185,4.408844444444444,5.065174074074074,13.957832016145332,16.315519767795397,18.743512644325822,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
203.56593703703703,167.1622148148148,168.30166296296295,0.0,0.0,0.0,0.0,0.0,2.0,16.0,211.0,1352.0,2534.0,3331.0,3922.0,4123.0,4561.0,5957.0,6351.0,8726.0,11725.0,15656.0,18419.0,23038.0,28070.0,30865.0,32361.0,29579.0,20497.0,11572.0,5015.0,1735.0,376.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,423.0,1860.0,2845.0,3959.0,4292.0,3558.0,3043.0,3031.0,4268.0,6182.0,10218.0,15625.0,20510.0,27651.0,36292.0,37802.0,37052.0,29497.0,15403.0,5658.0,781.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,25.0,94.0,385.0,1143.0,1612.0,2424.0,2775.0,3801.0,4461.0,5681.0,7960.0,12601.0,18763.0,26466.0,33755.0,49263.0,56086.0,36072.0,6549.0,75.0,1.0,0.0009453054027660595,18.920574481452427,0.9884673787995315,820.2376836632793,0.2826513254052878,349.0238104891267,3262.030160171682,7.6119592285533155,10.677059477351433,0.0005132489114293157,3.2013197690882507,-0.38742996227791865,0.9968377925866253,0.18322222222222223,0.42877777777777776,1.123888888888889,203.56824074074075,167.1657,168.3050888888889,6.390462962962963,6.21162962962963,7.356203703703704,21.690319909288483,26.833965745422166,32.583244690354576,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
199.03104444444443,141.4392074074074,152.1398037037037,1.0,28.0,403.0,1216.0,1867.0,3095.0,5090.0,7850.0,9229.0,9163.0,8627.0,7659.0,7055.0,7054.0,7003.0,7690.0,8777.0,11679.0,12856.0,14611.0,15060.0,15623.0,15065.0,16326.0,16720.0,18172.0,15245.0,10767.0,8869.0,5124.0,1569.0,507.0,2.0,48.0,235.0,720.0,1095.0,1951.0,3515.0,7117.0,9795.0,10968.0,9188.0,8262.0,8109.0,7639.0,7049.0,9046.0,11161.0,14421.0,16048.0,22171.0,29343.0,33976.0,21639.0,18817.0,10812.0,6227.0,609.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,16.0,51.0,90.0,233.0,337.0,455.0,499.0,799.0,1323.0,2270.0,4599.0,7267.0,9943.0,12251.0,11275.0,10952.0,12715.0,19351.0,39746.0,54178.0,56170.0,22369.0,3069.0,15.0,0.0,0.0008410797175953111,24.177877247569672,0.9922273827711785,1555.163527521433,0.3169020794468768,307.75952890014247,6196.476232838173,8.080143402497196,11.046518510399197,0.000583530998258537,3.2072644924788967,-0.4405938301983111,0.9989656399576605,0.901,1.5422777777777779,6.602611111111111,199.03245185185185,141.4404148148148,152.1413814814815,6.146925925925926,6.14375925925926,8.138607407407408,19.96261441542318,25.917890293022232,38.72407112106854,374.30010986328125,440138.9285244222,449.0,599.0,0.7495826377295493,-90.0,squamous cell carcinoma
